identifier	altId	text	transType	isPunc	isPrimary
400050100011	Blessed-1	Blessed		False	True
400050100021	are-1	are		False	True
400050100031	those-1	those		False	True
400050100041	who-1	who		False	True
400050100051	are-1	are		False	True
400050100061	persecuted-1	persecuted		False	True
400050100071	because-1	because		False	True
400050100081	of-1	of		False	True
400050100091	righteousness-1	righteousness		False	True
400050100101	,-1	,		True	False
400050100111	for-1	for		False	True
400050100121	theirs-1	theirs		False	True
400050100131	is-1	is		False	True
400050100141	the-1	the		False	True
400050100151	kingdom-1	kingdom		False	True
400050100161	of-2	of		False	True
400050100171	heaven-1	heaven		False	True
400050100181	.-1	.		True	False
400050110011	Blessed-1	Blessed		False	True
400050110021	are-1	are		False	True
400050110031	you-1	you		False	True
400050110041	when-1	when		False	True
400050110051	people-1	people		False	True
400050110061	insult-1	insult		False	True
400050110071	you-2	you		False	True
400050110081	,-1	,		True	False
400050110091	persecute-1	persecute		False	True
400050110101	you-1	you		False	True
400050110111	,-2	,		True	False
400050110121	and-1	and		False	True
400050110131	falsely-1	falsely		False	True
400050110141	say-1	say		False	True
400050110151	all-1	all		False	True
400050110161	kinds-1	kinds		False	True
400050110171	of-1	of		False	True
400050110181	evil-1	evil		False	True
400050110191	against-1	against		False	True
400050110201	you-3	you		False	True
400050110211	because-1	because		False	True
400050110221	of-2	of		False	True
400050110231	Me-1	Me		False	True
400050110241	.-1	.		True	False
400050120011	Rejoice-1	Rejoice		False	True
400050120021	and-1	and		False	True
400050120031	be-1	be		False	True
400050120041	glad-1	glad		False	True
400050120051	,-1	,		True	False
400050120061	because-1	because		False	True
400050120071	great-1	great		False	True
400050120081	is-1	is		False	True
400050120091	your-1	your		False	True
400050120101	reward-1	reward		False	True
400050120111	in-1	in		False	True
400050120121	heaven-1	heaven		False	True
400050120131	,-2	,		True	False
400050120141	for-1	for		False	True
400050120151	in-2	in		False	True
400050120161	the-1	the		False	True
400050120171	same-1	same		False	True
400050120181	way-1	way		False	True
400050120191	they-1	they		False	True
400050120201	persecuted-1	persecuted		False	True
400050120211	the-2	the		False	True
400050120221	prophets-1	prophets		False	True
400050120231	before-1	before		False	True
400050120241	you-1	you		False	True
400050120251	.-1	.		True	False
400050130011	You-1	You		False	True
400050130021	are-1	are		False	True
400050130031	the-1	the		False	True
400050130041	salt-1	salt		False	True
400050130051	of-1	of		False	True
400050130061	the-2	the		False	True
400050130071	earth-1	earth		False	True
400050130081	.-1	.		True	False
400050130091	But-1	But		False	True
400050130101	if-1	if		False	True
400050130111	the-3	the		False	True
400050130121	salt-2	salt		False	True
400050130131	loses-1	loses		False	True
400050130141	its-1	its		False	True
400050130151	savor-1	savor		False	True
400050130161	,-1	,		True	False
400050130171	how-1	how		False	True
400050130181	can-1	can		False	True
400050130191	it-1	it		False	True
400050130201	be-1	be		False	True
400050130211	made-1	made		False	True
400050130221	salty-1	salty		False	True
400050130231	again-1	again		False	True
400050130241	?-1	?		True	False
400050130251	It-1	It		False	True
400050130261	is-1	is		False	True
400050130271	no-1	no		False	True
400050130281	longer-1	longer		False	True
400050130291	good-1	good		False	True
400050130301	for-1	for		False	True
400050130311	anything-1	anything		False	True
400050130321	,-2	,		True	False
400050130331	except-1	except		False	True
400050130341	to-1	to		False	True
400050130351	be-2	be		False	True
400050130361	thrown-1	thrown		False	True
400050130371	out-1	out		False	True
400050130381	and-1	and		False	True
400050130391	trampled-1	trampled		False	True
400050130401	by-1	by		False	True
400050130411	men-1	men		False	True
400050130421	.-2	.		True	False
400050140011	You-1	You		False	True
400050140021	are-1	are		False	True
400050140031	the-1	the		False	True
400050140041	light-1	light		False	True
400050140051	of-1	of		False	True
400050140061	the-2	the		False	True
400050140071	world-1	world		False	True
400050140081	.-1	.		True	False
400050140091	A-1	A		False	True
400050140101	city-1	city		False	True
400050140111	on-1	on		False	True
400050140121	a-1	a		False	True
400050140131	hill-1	hill		False	True
400050140141	cannot-1	cannot		False	True
400050140151	be-1	be		False	True
400050140161	hidden-1	hidden		False	True
400050140171	.-2	.		True	False
400050150011	Neither-1	Neither		False	True
400050150021	do-1	do		False	True
400050150031	people-1	people		False	True
400050150041	light-1	light		False	True
400050150051	a-1	a		False	True
400050150061	lamp-1	lamp		False	True
400050150071	and-1	and		False	True
400050150081	put-1	put		False	True
400050150091	it-1	it		False	True
400050150101	under-1	under		False	True
400050150111	a-2	a		False	True
400050150121	basket-1	basket		False	True
400050150131	.-1	.		True	False
400050150141	Instead-1	Instead		False	True
400050150151	,-1	,		True	False
400050150161	they-1	they		False	True
400050150171	set-1	set		False	True
400050150181	it-1	it		False	True
400050150191	on-1	on		False	True
400050150201	a-3	a		False	True
400050150211	stand-1	stand		False	True
400050150221	,-2	,		True	False
400050150231	and-2	and		False	True
400050150241	it-2	it		False	True
400050150251	gives-1	gives		False	True
400050150261	light-2	light		False	True
400050150271	to-1	to		False	True
400050150281	everyone-1	everyone		False	True
400050150291	in-1	in		False	True
400050150301	the-1	the		False	True
400050150311	house-1	house		False	True
400050150321	.-2	.		True	False
400050160011	In-1	In		False	True
400050160021	the-1	the		False	True
400050160031	same-1	same		False	True
400050160041	way-1	way		False	True
400050160051	,-1	,		True	False
400050160061	let-1	let		False	True
400050160071	your-1	your		False	True
400050160081	light-1	light		False	True
400050160091	shine-1	shine		False	True
400050160101	before-1	before		False	True
400050160111	men-1	men		False	True
400050160121	,-2	,		True	False
400050160131	that-1	that		False	True
400050160141	they-1	they		False	True
400050160151	may-1	may		False	True
400050160161	see-1	see		False	True
400050160171	your-2	your		False	True
400050160181	good-1	good		False	True
400050160191	deeds-1	deeds		False	True
400050160201	and-1	and		False	True
400050160211	glorify-1	glorify		False	True
400050160221	your-3	your		False	True
400050160231	Father-1	Father		False	True
400050160241	in-1	in		False	True
400050160251	heaven-1	heaven		False	True
400050160261	.-1	.		True	False
400050170011	Do-1	Do		False	True
400050170021	not-1	not		False	True
400050170031	think-1	think		False	True
400050170041	that-1	that		False	True
400050170051	I-1	I		False	True
400050170061	have-1	have		False	True
400050170071	come-1	come		False	True
400050170081	to-1	to		False	True
400050170091	abolish-1	abolish		False	True
400050170101	the-1	the		False	True
400050170111	Law-1	Law		False	True
400050170121	or-1	or		False	True
400050170131	the-2	the		False	True
400050170141	Prophets-1	Prophets		False	True
400050170151	.-1	.		True	False
400050170161	I-2	I		False	True
400050170171	have-2	have		False	True
400050170181	not-2	not		False	True
400050170191	come-2	come		False	True
400050170201	to-2	to		False	True
400050170211	abolish-2	abolish		False	True
400050170221	them-1	them		False	True
400050170231	,-1	,		True	False
400050170241	but-1	but		False	True
400050170251	to-3	to		False	True
400050170261	fulfill-1	fulfill		False	True
400050170271	them-2	them		False	True
400050170281	.-2	.		True	False
400050180011	For-1	For		False	True
400050180021	I-1	I		False	True
400050180031	tell-1	tell		False	True
400050180041	you-1	you		False	True
400050180051	truly-1	truly		False	True
400050180061	,-1	,		True	False
400050180071	until-1	until		False	True
400050180081	heaven-1	heaven		False	True
400050180091	and-1	and		False	True
400050180101	earth-1	earth		False	True
400050180111	pass-1	pass		False	True
400050180121	away-1	away		False	True
400050180131	,-2	,		True	False
400050180141	not-1	not		False	True
400050180151	a-1	a		False	True
400050180161	single-1	single		False	True
400050180171	jot-1	jot		False	True
400050180181	,-3	,		True	False
400050180191	not-2	not		False	True
400050180201	a-2	a		False	True
400050180211	stroke-1	stroke		False	True
400050180221	of-1	of		False	True
400050180231	a-3	a		False	True
400050180241	pen-1	pen		False	True
400050180251	,-4	,		True	False
400050180261	will-1	will		False	True
400050180271	disappear-1	disappear		False	True
400050180281	from-1	from		False	True
400050180291	the-1	the		False	True
400050180301	Law-1	Law		False	True
400050180311	until-2	until		False	True
400050180321	everything-1	everything		False	True
400050180331	is-1	is		False	True
400050180341	accomplished-1	accomplished		False	True
400050180351	.-1	.		True	False
400050190011	So-1	So		False	True
400050190021	then-1	then		False	True
400050190031	,-1	,		True	False
400050190041	whoever-1	whoever		False	True
400050190051	breaks-1	breaks		False	True
400050190061	one-1	one		False	True
400050190071	of-1	of		False	True
400050190081	the-1	the		False	True
400050190091	least-1	least		False	True
400050190101	of-2	of		False	True
400050190111	these-1	these		False	True
400050190121	commandments-1	commandments		False	True
400050190131	and-1	and		False	True
400050190141	teaches-1	teaches		False	True
400050190151	others-1	others		False	True
400050190161	to-1	to		False	True
400050190171	do-1	do		False	True
400050190181	likewise-1	likewise		False	True
400050190191	will-1	will		False	True
400050190201	be-1	be		False	True
400050190211	called-1	called		False	True
400050190221	least-2	least		False	True
400050190231	in-1	in		False	True
400050190241	the-2	the		False	True
400050190251	kingdom-1	kingdom		False	True
400050190261	of-3	of		False	True
400050190271	heaven-1	heaven		False	True
400050190281	;-1	;		True	False
400050190291	but-1	but		False	True
400050190301	whoever-2	whoever		False	True
400050190311	practices-1	practices		False	True
400050190321	and-2	and		False	True
400050190331	teaches-2	teaches		False	True
400050190341	them-1	them		False	True
400050190351	will-2	will		False	True
400050190361	be-2	be		False	True
400050190371	called-2	called		False	True
400050190381	great-1	great		False	True
400050190391	in-2	in		False	True
400050190401	the-3	the		False	True
400050190411	kingdom-2	kingdom		False	True
400050190421	of-4	of		False	True
400050190431	heaven-2	heaven		False	True
400050190441	.-1	.		True	False
400050200011	For-1	For		False	True
400050200021	I-1	I		False	True
400050200031	tell-1	tell		False	True
400050200041	you-1	you		False	True
400050200051	that-1	that		False	True
400050200061	unless-1	unless		False	True
400050200071	your-1	your		False	True
400050200081	righteousness-1	righteousness		False	True
400050200091	exceeds-1	exceeds		False	True
400050200101	that-1	that		False	True
400050200111	of-1	of		False	True
400050200121	the-1	the		False	True
400050200131	scribes-1	scribes		False	True
400050200141	and-1	and		False	True
400050200151	Pharisees-1	Pharisees		False	True
400050200161	,-1	,		True	False
400050200171	you-2	you		False	True
400050200181	will-1	will		False	True
400050200191	never-1	never		False	True
400050200201	enter-1	enter		False	True
400050200211	the-2	the		False	True
400050200221	kingdom-1	kingdom		False	True
400050200231	of-2	of		False	True
400050200241	heaven-1	heaven		False	True
400050200251	.-1	.		True	False
400050210011	You-1	You		False	True
400050210021	have-1	have		False	True
400050210031	heard-1	heard		False	True
400050210041	that-1	that		False	True
400050210051	it-1	it		False	True
400050210061	was-1	was		False	True
400050210071	said-1	said		False	True
400050210081	to-1	to		False	True
400050210091	the-1	the		False	True
400050210101	ancients-1	ancients		False	True
400050210111	,-1	,		True	False
400050210121	‘-1	‘		True	False
400050210131	Do-1	Do		False	True
400050210141	not-1	not		False	True
400050210151	murder-1	murder		False	True
400050210161	’-1	’		True	False
400050210171	and-1	and		False	True
400050210181	‘-2	‘		True	False
400050210191	Anyone-1	Anyone		False	True
400050210201	who-1	who		False	True
400050210211	murders-1	murders		False	True
400050210221	will-1	will		False	True
400050210231	be-1	be		False	True
400050210241	subject-1	subject		False	True
400050210251	to-2	to		False	True
400050210261	judgment-1	judgment		False	True
400050210271	.’-1	.’		False	True
400050220011	But-1	But		False	True
400050220021	I-1	I		False	True
400050220031	tell-1	tell		False	True
400050220041	you-1	you		False	True
400050220051	that-1	that		False	True
400050220061	anyone-1	anyone		False	True
400050220071	who-1	who		False	True
400050220081	is-1	is		False	True
400050220091	angry-1	angry		False	True
400050220101	with-1	with		False	True
400050220111	his-1	his		False	True
400050220121	brother-1	brother		False	True
400050220131	will-1	will		False	True
400050220141	be-1	be		False	True
400050220151	subject-1	subject		False	True
400050220161	to-1	to		False	True
400050220171	judgment-1	judgment		False	True
400050220181	.-1	.		True	False
400050220191	Again-1	Again		False	True
400050220201	,-1	,		True	False
400050220211	anyone-2	anyone		False	True
400050220221	who-2	who		False	True
400050220231	says-1	says		False	True
400050220241	to-2	to		False	True
